time,Uretim_W,Direkt_Isinim,Yayili_Isinim,Yansiyan_Isinim,Gunes_Yuksekligi,Sicaklik_C,Ruzgar_Hizi,Global_Isinim
2020-01-01 00:10:00,0.0,0.0,0.0,0.0,0.0,0.17,0.83,0.0
2020-01-01 01:10:00,0.0,0.0,0.0,0.0,0.0,-0.74,0.83,0.0
2020-01-01 02:10:00,0.0,0.0,0.0,0.0,0.0,-0.55,0.83,0.0
2020-01-01 03:10:00,0.0,0.0,0.0,0.0,0.0,-0.36,0.69,0.0
2020-01-01 04:10:00,0.0,0.0,0.0,0.0,0.0,-0.21,0.76,0.0
2020-01-01 05:10:00,0.0,0.0,0.0,0.0,0.0,-0.06,0.9,0.0
2020-01-01 06:10:00,36.36,0.0,16.36,0.33,6.31,0.16,0.9,16.689999999999998
2020-01-01 07:10:00,895.44,59.39,119.21,2.57,15.09,0.83,1.24,181.17
2020-01-01 08:10:00,421.98,0.0,93.63,1.86,22.12,2.15,1.66,95.49
2020-01-01 09:10:00,803.1,7.65,155.77,3.15,26.77,3.03,1.93,166.57000000000002
2020-01-01 10:10:00,556.26,0.0,119.08,2.37,28.49,4.05,2.28,121.45
2020-01-01 11:10:00,398.58,0.0,89.99,1.79,27.04,4.33,2.41,91.78
2020-01-01 12:10:00,418.2,0.0,93.63,1.86,22.62,4.24,2.34,95.49
2020-01-01 13:10:00,279.0,0.0,67.27,1.34,15.77,4.04,2.48,68.61
2020-01-01 14:10:00,251.52,17.94,44.54,0.9,7.12,3.62,2.28,63.38
2020-01-01 15:10:00,0.0,0.0,0.0,0.0,0.0,3.06,2.07,0.0
2020-01-01 16:10:00,0.0,0.0,0.0,0.0,0.0,2.22,1.93,0.0
2020-01-01 17:10:00,0.0,0.0,0.0,0.0,0.0,1.6,2.07,0.0
2020-01-01 18:10:00,0.0,0.0,0.0,0.0,0.0,1.21,2.14,0.0
2020-01-01 19:10:00,0.0,0.0,0.0,0.0,0.0,0.91,2.28,0.0
2020-01-01 20:10:00,0.0,0.0,0.0,0.0,0.0,0.49,2.21,0.0
2020-01-01 21:10:00,0.0,0.0,0.0,0.0,0.0,0.11,2.21,0.0
2020-01-01 22:10:00,0.0,0.0,0.0,0.0,0.0,-0.28,2.21,0.0
2020-01-01 23:10:00,0.0,0.0,0.0,0.0,0.0,-0.62,2.21,0.0
2020-01-02 00:10:00,0.0,0.0,0.0,0.0,0.0,-0.9,2.28,0.0
2020-01-02 01:10:00,0.0,0.0,0.0,0.0,0.0,-1.26,2.14,0.0
2020-01-02 02:10:00,0.0,0.0,0.0,0.0,0.0,-1.57,2.07,0.0
2020-01-02 03:10:00,0.0,0.0,0.0,0.0,0.0,-1.84,2.0,0.0
2020-01-02 04:10:00,0.0,0.0,0.0,0.0,0.0,-2.09,2.0,0.0
2020-01-02 05:10:00,0.0,0.0,0.0,0.0,0.0,-2.41,1.93,0.0
2020-01-02 06:10:00,630.66,77.54,55.06,1.12,6.3,-2.34,2.0,133.72000000000003
2020-01-02 07:10:00,2588.4,365.14,119.48,4.16,15.1,-0.2,2.69,488.78000000000003
2020-01-02 08:10:00,3677.7,548.76,144.24,6.58,22.15,1.16,3.17,699.58
2020-01-02 09:10:00,4265.4,648.65,163.31,8.12,26.83,2.57,3.79,820.08
2020-01-02 10:10:00,3024.66,312.64,256.42,6.94,28.58,3.86,4.41,576.0
2020-01-02 11:10:00,3945.96,551.29,198.62,7.79,27.14,5.21,5.1,757.6999999999999
2020-01-02 12:10:00,2876.52,346.38,198.79,5.88,22.74,6.27,5.03,551.05
2020-01-02 13:10:00,2205.3,282.72,139.53,4.01,15.9,6.55,4.34,426.26
2020-01-02 14:10:00,1216.08,180.43,66.31,1.63,7.25,6.29,3.59,248.37
2020-01-02 15:10:00,0.0,0.0,0.0,0.0,0.0,5.04,3.31,0.0
2020-01-02 16:10:00,0.0,0.0,0.0,0.0,0.0,3.91,3.17,0.0
2020-01-02 17:10:00,0.0,0.0,0.0,0.0,0.0,3.05,3.03,0.0
2020-01-02 18:10:00,0.0,0.0,0.0,0.0,0.0,2.18,2.69,0.0
2020-01-02 19:10:00,0.0,0.0,0.0,0.0,0.0,1.93,2.62,0.0
2020-01-02 20:10:00,0.0,0.0,0.0,0.0,0.0,1.3,2.34,0.0
2020-01-02 21:10:00,0.0,0.0,0.0,0.0,0.0,0.64,2.14,0.0
2020-01-02 22:10:00,0.0,0.0,0.0,0.0,0.0,-0.06,1.86,0.0
2020-01-02 23:10:00,0.0,0.0,0.0,0.0,0.0,-0.81,1.79,0.0
2020-01-03 00:10:00,0.0,0.0,0.0,0.0,0.0,-1.46,1.79,0.0
2020-01-03 01:10:00,0.0,0.0,0.0,0.0,0.0,-1.76,1.79,0.0
2020-01-03 02:10:00,0.0,0.0,0.0,0.0,0.0,-2.34,1.79,0.0
2020-01-03 03:10:00,0.0,0.0,0.0,0.0,0.0,-2.64,1.79,0.0
2020-01-03 04:10:00,0.0,0.0,0.0,0.0,0.0,-2.86,1.79,0.0
2020-01-03 05:10:00,0.0,0.0,0.0,0.0,0.0,-3.02,1.79,0.0
2020-01-03 06:10:00,1004.22,139.24,61.91,1.34,6.3,-2.8,1.79,202.49
2020-01-03 07:10:00,2594.7,369.04,119.89,4.2,15.12,0.2,2.07,493.13
2020-01-03 08:10:00,3699.72,563.85,142.46,6.69,22.19,2.03,2.34,713.0000000000001
2020-01-03 09:10:00,4269.18,668.28,158.8,8.25,26.89,3.47,2.62,835.3299999999999
2020-01-03 10:10:00,4504.62,719.19,160.15,8.88,28.67,4.76,2.97,888.22
2020-01-03 11:10:00,4313.34,684.52,156.23,8.39,27.26,5.78,3.17,849.14
2020-01-03 12:10:00,3792.42,592.1,140.03,6.96,22.87,6.37,3.52,739.09
2020-01-03 13:10:00,2752.08,410.26,118.36,4.56,16.03,6.46,3.45,533.18
2020-01-03 14:10:00,1201.8,174.36,69.59,1.66,7.39,6.0,2.9,245.61
2020-01-03 15:10:00,0.0,0.0,0.0,0.0,0.0,4.58,2.07,0.0
2020-01-03 16:10:00,0.0,0.0,0.0,0.0,0.0,2.98,1.59,0.0
2020-01-03 17:10:00,0.0,0.0,0.0,0.0,0.0,1.16,1.45,0.0
2020-01-03 18:10:00,0.0,0.0,0.0,0.0,0.0,-0.06,1.31,0.0
2020-01-03 19:10:00,0.0,0.0,0.0,0.0,0.0,0.08,1.31,0.0
2020-01-03 20:10:00,0.0,0.0,0.0,0.0,0.0,-0.44,1.24,0.0
2020-01-03 21:10:00,0.0,0.0,0.0,0.0,0.0,-0.77,1.24,0.0
2020-01-03 22:10:00,0.0,0.0,0.0,0.0,0.0,-1.05,1.17,0.0
2020-01-03 23:10:00,0.0,0.0,0.0,0.0,0.0,-1.15,1.1,0.0
2020-01-04 00:10:00,0.0,0.0,0.0,0.0,0.0,-1.24,1.1,0.0
2020-01-04 01:10:00,0.0,0.0,0.0,0.0,0.0,-1.65,1.17,0.0
2020-01-04 02:10:00,0.0,0.0,0.0,0.0,0.0,-1.47,1.1,0.0
2020-01-04 03:10:00,0.0,0.0,0.0,0.0,0.0,-1.44,1.1,0.0
2020-01-04 04:10:00,0.0,0.0,0.0,0.0,0.0,-1.09,1.03,0.0
2020-01-04 05:10:00,0.0,0.0,0.0,0.0,0.0,-0.9,0.97,0.0
2020-01-04 06:10:00,427.38,46.26,49.39,0.99,6.3,-0.68,0.9,96.64
2020-01-04 07:10:00,1420.68,136.85,136.87,3.18,15.14,0.66,0.9,276.90000000000003
2020-01-04 08:10:00,2501.04,277.23,203.01,5.46,22.24,3.79,1.17,485.7
2020-01-04 09:10:00,4133.22,663.0,159.59,8.23,26.97,5.44,1.31,830.82
2020-01-04 10:10:00,4310.88,704.47,163.15,8.81,28.77,6.8,1.38,876.43
2020-01-04 11:10:00,4189.74,690.24,153.3,8.43,27.38,7.79,1.45,851.9699999999999
2020-01-04 12:10:00,2748.96,336.01,202.59,5.9,23.0,8.31,1.52,544.5
2020-01-04 13:10:00,2636.64,398.78,119.57,4.52,16.17,8.26,1.45,522.8699999999999
2020-01-04 14:10:00,1294.38,195.88,69.16,1.75,7.53,7.61,1.17,266.78999999999996
2020-01-04 15:10:00,0.0,0.0,0.0,0.0,0.0,5.65,1.03,0.0
2020-01-04 16:10:00,0.0,0.0,0.0,0.0,0.0,5.32,0.76,0.0
2020-01-04 17:10:00,0.0,0.0,0.0,0.0,0.0,4.86,0.62,0.0
2020-01-04 18:10:00,0.0,0.0,0.0,0.0,0.0,4.58,0.62,0.0
2020-01-04 19:10:00,0.0,0.0,0.0,0.0,0.0,3.48,0.76,0.0
2020-01-04 20:10:00,0.0,0.0,0.0,0.0,0.0,2.74,0.97,0.0
2020-01-04 21:10:00,0.0,0.0,0.0,0.0,0.0,1.67,1.1,0.0
2020-01-04 22:10:00,0.0,0.0,0.0,0.0,0.0,0.66,1.24,0.0
2020-01-04 23:10:00,0.0,0.0,0.0,0.0,0.0,-0.06,1.31,0.0
2020-01-05 00:10:00,0.0,0.0,0.0,0.0,0.0,-0.65,1.38,0.0
2020-01-05 01:10:00,0.0,0.0,0.0,0.0,0.0,-1.11,1.38,0.0
2020-01-05 02:10:00,0.0,0.0,0.0,0.0,0.0,-0.99,1.31,0.0
2020-01-05 03:10:00,0.0,0.0,0.0,0.0,0.0,-0.9,1.31,0.0
2020-01-05 04:10:00,0.0,0.0,0.0,0.0,0.0,-0.93,1.38,0.0
2020-01-05 05:10:00,0.0,0.0,0.0,0.0,0.0,-1.23,1.45,0.0
2020-01-05 06:10:00,112.5,3.84,29.72,0.6,6.31,-0.92,1.31,34.160000000000004
2020-01-05 07:10:00,630.9,25.88,105.21,2.19,15.17,0.78,1.17,133.28
2020-01-05 08:10:00,650.04,6.06,130.08,2.62,22.29,3.38,0.97,138.76000000000002
2020-01-05 09:10:00,1237.92,43.59,201.33,4.25,27.05,5.17,0.97,249.17000000000002
2020-01-05 10:10:00,2283.24,185.9,257.8,6.17,28.88,6.27,1.1,449.87000000000006
2020-01-05 11:10:00,2164.5,177.25,245.22,5.84,27.5,7.13,1.03,428.31
2020-01-05 12:10:00,1627.02,119.56,200.09,4.56,23.14,7.42,1.1,324.21
2020-01-05 13:10:00,1575.54,161.77,148.66,3.56,16.32,7.19,1.03,313.99
2020-01-05 14:10:00,201.42,10.16,42.79,0.87,7.68,6.14,1.31,53.82
2020-01-05 15:10:00,0.0,0.0,0.0,0.0,0.0,4.74,1.45,0.0
2020-01-05 16:10:00,0.0,0.0,0.0,0.0,0.0,3.25,1.24,0.0
2020-01-05 17:10:00,0.0,0.0,0.0,0.0,0.0,2.55,1.38,0.0
2020-01-05 18:10:00,0.0,0.0,0.0,0.0,0.0,2.12,1.45,0.0
2020-01-05 19:10:00,0.0,0.0,0.0,0.0,0.0,1.62,1.31,0.0
2020-01-05 20:10:00,0.0,0.0,0.0,0.0,0.0,1.44,1.45,0.0
2020-01-05 21:10:00,0.0,0.0,0.0,0.0,0.0,0.98,1.59,0.0
2020-01-05 22:10:00,0.0,0.0,0.0,0.0,0.0,0.68,1.72,0.0
2020-01-05 23:10:00,0.0,0.0,0.0,0.0,0.0,0.47,1.79,0.0
2020-01-06 00:10:00,0.0,0.0,0.0,0.0,0.0,0.31,1.72,0.0
2020-01-06 01:10:00,0.0,0.0,0.0,0.0,0.0,0.41,1.79,0.0
2020-01-06 02:10:00,0.0,0.0,0.0,0.0,0.0,-0.05,1.66,0.0
2020-01-06 03:10:00,0.0,0.0,0.0,0.0,0.0,-0.51,1.59,0.0
2020-01-06 04:10:00,0.0,0.0,0.0,0.0,0.0,-0.54,1.59,0.0
2020-01-06 05:10:00,0.0,0.0,0.0,0.0,0.0,-0.66,1.59,0.0
2020-01-06 06:10:00,2.34,0.0,6.36,0.13,6.33,-0.65,1.59,6.49
2020-01-06 07:10:00,194.34,0.0,50.0,0.99,15.21,-0.08,1.79,50.99
2020-01-06 08:10:00,171.12,0.0,45.45,0.9,22.35,0.11,1.79,46.35
2020-01-06 09:10:00,245.46,0.0,60.0,1.19,27.14,0.45,1.86,61.19
2020-01-06 10:10:00,544.02,0.0,115.45,2.3,28.99,1.07,2.21,117.75
2020-01-06 11:10:00,311.88,0.0,72.72,1.45,27.64,1.06,2.07,74.17
2020-01-06 12:10:00,192.96,0.0,50.0,0.99,23.28,1.42,2.14,50.99
2020-01-06 13:10:00,90.96,0.0,29.09,0.58,16.47,1.63,2.41,29.669999999999998
2020-01-06 14:10:00,148.02,3.33,37.82,0.76,7.83,1.67,1.86,41.91
2020-01-06 15:10:00,0.0,0.0,0.0,0.0,0.0,1.01,1.59,0.0
2020-01-06 16:10:00,0.0,0.0,0.0,0.0,0.0,0.5,1.52,0.0
2020-01-06 17:10:00,0.0,0.0,0.0,0.0,0.0,0.01,1.52,0.0
2020-01-06 18:10:00,0.0,0.0,0.0,0.0,0.0,-0.6,1.52,0.0
2020-01-06 19:10:00,0.0,0.0,0.0,0.0,0.0,-1.44,1.52,0.0
2020-01-06 20:10:00,0.0,0.0,0.0,0.0,0.0,-1.26,1.52,0.0
2020-01-06 21:10:00,0.0,0.0,0.0,0.0,0.0,-1.36,1.66,0.0
2020-01-06 22:10:00,0.0,0.0,0.0,0.0,0.0,-0.82,1.79,0.0
2020-01-06 23:10:00,0.0,0.0,0.0,0.0,0.0,-0.43,1.66,0.0
2020-01-07 00:10:00,0.0,0.0,0.0,0.0,0.0,-0.3,1.86,0.0
2020-01-07 01:10:00,0.0,0.0,0.0,0.0,0.0,-0.66,1.86,0.0
2020-01-07 02:10:00,0.0,0.0,0.0,0.0,0.0,-0.71,1.66,0.0
2020-01-07 03:10:00,0.0,0.0,0.0,0.0,0.0,-1.02,1.66,0.0
2020-01-07 04:10:00,0.0,0.0,0.0,0.0,0.0,-0.94,1.66,0.0
2020-01-07 05:10:00,0.0,0.0,0.0,0.0,0.0,-0.77,1.79,0.0
2020-01-07 06:10:00,16.14,0.0,10.91,0.22,6.35,-0.34,1.79,11.13
2020-01-07 07:10:00,268.68,0.0,64.54,1.28,15.25,1.1,2.69,65.82000000000001
2020-01-07 08:10:00,301.62,0.0,70.9,1.41,22.42,1.72,3.38,72.31
2020-01-07 09:10:00,945.36,15.08,172.59,3.53,27.23,2.08,3.31,191.20000000000002
2020-01-07 10:10:00,387.9,0.0,87.27,1.74,29.11,2.54,3.59,89.00999999999999
2020-01-07 11:10:00,262.08,0.0,63.63,1.27,27.78,2.62,3.24,64.9
2020-01-07 12:10:00,224.28,0.0,56.36,1.12,23.44,2.74,3.24,57.48
2020-01-07 13:10:00,219.6,0.0,55.45,1.1,16.63,2.72,2.9,56.550000000000004
2020-01-07 14:10:00,43.2,0.0,18.18,0.36,7.98,2.27,2.34,18.54
2020-01-07 15:10:00,0.0,0.0,0.0,0.0,0.0,1.55,2.41,0.0
2020-01-07 16:10:00,0.0,0.0,0.0,0.0,0.0,1.21,2.28,0.0
2020-01-07 17:10:00,0.0,0.0,0.0,0.0,0.0,0.75,2.21,0.0
2020-01-07 18:10:00,0.0,0.0,0.0,0.0,0.0,0.53,2.21,0.0
2020-01-07 19:10:00,0.0,0.0,0.0,0.0,0.0,-0.15,2.0,0.0
2020-01-07 20:10:00,0.0,0.0,0.0,0.0,0.0,-0.52,2.0,0.0
2020-01-07 21:10:00,0.0,0.0,0.0,0.0,0.0,-0.8,1.93,0.0
2020-01-07 22:10:00,0.0,0.0,0.0,0.0,0.0,-1.07,1.86,0.0
2020-01-07 23:10:00,0.0,0.0,0.0,0.0,0.0,-1.25,1.79,0.0
2020-01-08 00:10:00,0.0,0.0,0.0,0.0,0.0,-1.69,1.79,0.0
2020-01-08 01:10:00,0.0,0.0,0.0,0.0,0.0,-2.31,1.72,0.0
2020-01-08 02:10:00,0.0,0.0,0.0,0.0,0.0,-3.03,1.66,0.0
2020-01-08 03:10:00,0.0,0.0,0.0,0.0,0.0,-3.35,1.59,0.0
2020-01-08 04:10:00,0.0,0.0,0.0,0.0,0.0,-3.74,1.66,0.0
2020-01-08 05:10:00,0.0,0.0,0.0,0.0,0.0,-3.97,1.66,0.0
2020-01-08 06:10:00,19.8,0.0,11.82,0.24,6.38,-4.02,1.52,12.06
2020-01-08 07:10:00,264.6,0.0,62.72,1.25,15.3,-3.31,1.93,63.97
2020-01-08 08:10:00,2040.18,180.05,201.81,4.9,22.5,-0.02,2.41,386.76
2020-01-08 09:10:00,1331.88,50.75,205.47,4.38,27.34,1.81,3.17,260.6
2020-01-08 10:10:00,858.9,5.53,167.21,3.36,29.24,2.67,3.52,176.10000000000002
2020-01-08 11:10:00,569.76,0.0,120.9,2.41,27.93,3.43,4.69,123.31
2020-01-08 12:10:00,241.92,0.0,60.0,1.19,23.6,3.82,4.55,61.19
2020-01-08 13:10:00,265.2,0.0,64.54,1.28,16.79,4.0,4.28,65.82000000000001
2020-01-08 14:10:00,710.88,80.85,68.2,1.46,8.14,3.44,3.17,150.51000000000002
2020-01-08 15:10:00,0.0,0.0,0.0,0.0,0.0,2.27,2.97,0.0
2020-01-08 16:10:00,0.0,0.0,0.0,0.0,0.0,1.34,2.34,0.0
2020-01-08 17:10:00,0.0,0.0,0.0,0.0,0.0,0.62,2.14,0.0
2020-01-08 18:10:00,0.0,0.0,0.0,0.0,0.0,0.06,2.07,0.0
2020-01-08 19:10:00,0.0,0.0,0.0,0.0,0.0,-0.11,1.93,0.0
2020-01-08 20:10:00,0.0,0.0,0.0,0.0,0.0,-0.44,2.0,0.0
2020-01-08 21:10:00,0.0,0.0,0.0,0.0,0.0,-0.63,1.86,0.0
2020-01-08 22:10:00,0.0,0.0,0.0,0.0,0.0,-0.91,2.0,0.0
2020-01-08 23:10:00,0.0,0.0,0.0,0.0,0.0,-1.13,2.07,0.0
2020-01-09 00:10:00,0.0,0.0,0.0,0.0,0.0,-1.25,2.07,0.0
2020-01-09 01:10:00,0.0,0.0,0.0,0.0,0.0,-1.26,2.0,0.0
2020-01-09 02:10:00,0.0,0.0,0.0,0.0,0.0,-1.37,2.28,0.0
2020-01-09 03:10:00,0.0,0.0,0.0,0.0,0.0,-1.41,2.48,0.0
2020-01-09 04:10:00,0.0,0.0,0.0,0.0,0.0,-1.4,2.48,0.0
2020-01-09 05:10:00,0.0,0.0,0.0,0.0,0.0,-1.57,2.34,0.0
2020-01-09 06:10:00,1013.7,142.31,61.78,1.37,6.41,-1.64,2.07,205.46
2020-01-09 07:10:00,2605.62,363.76,122.56,4.27,15.36,-0.87,2.76,490.59
2020-01-09 08:10:00,3656.88,530.35,155.63,6.69,22.58,0.12,3.1,692.6700000000001
2020-01-09 09:10:00,4391.1,676.45,159.1,8.45,27.45,1.49,3.52,844.0000000000001
2020-01-09 10:10:00,4646.04,731.4,160.45,9.13,29.38,2.5,3.66,900.9799999999999
2020-01-09 11:10:00,4456.86,699.87,156.48,8.68,28.08,3.31,3.59,865.03
2020-01-09 12:10:00,3928.98,609.57,141.7,7.29,23.76,3.78,3.38,758.56
2020-01-09 13:10:00,2733.36,388.72,130.57,4.72,16.96,3.95,3.17,524.01
2020-01-09 14:10:00,1334.04,191.04,74.41,1.92,8.31,3.67,2.69,267.37
2020-01-09 15:10:00,0.0,0.0,0.0,0.0,0.0,2.52,2.14,0.0
2020-01-09 16:10:00,0.0,0.0,0.0,0.0,0.0,0.84,1.66,0.0
2020-01-09 17:10:00,0.0,0.0,0.0,0.0,0.0,-0.63,1.52,0.0
2020-01-09 18:10:00,0.0,0.0,0.0,0.0,0.0,-1.19,1.52,0.0
2020-01-09 19:10:00,0.0,0.0,0.0,0.0,0.0,-0.78,1.45,0.0
2020-01-09 20:10:00,0.0,0.0,0.0,0.0,0.0,-0.85,1.45,0.0
2020-01-09 21:10:00,0.0,0.0,0.0,0.0,0.0,-1.29,1.52,0.0
2020-01-09 22:10:00,0.0,0.0,0.0,0.0,0.0,-1.51,1.52,0.0
2020-01-09 23:10:00,0.0,0.0,0.0,0.0,0.0,-1.44,1.52,0.0
2020-01-10 00:10:00,0.0,0.0,0.0,0.0,0.0,-1.36,1.45,0.0
2020-01-10 01:10:00,0.0,0.0,0.0,0.0,0.0,-1.03,1.38,0.0
2020-01-10 02:10:00,0.0,0.0,0.0,0.0,0.0,-1.2,1.38,0.0
2020-01-10 03:10:00,0.0,0.0,0.0,0.0,0.0,-1.86,1.45,0.0
2020-01-10 04:10:00,0.0,0.0,0.0,0.0,0.0,-1.81,1.45,0.0
2020-01-10 05:10:00,0.0,0.0,0.0,0.0,0.0,-1.45,1.45,0.0
2020-01-10 06:10:00,1023.24,144.85,62.03,1.39,6.45,-1.04,1.38,208.26999999999998
2020-01-10 07:10:00,2602.68,378.24,116.31,4.3,15.42,0.41,1.24,498.85
2020-01-10 08:10:00,3691.8,560.24,141.69,6.78,22.67,-0.58,1.59,708.71
2020-01-10 09:10:00,4214.4,668.65,158.05,8.39,27.56,3.89,1.79,835.09
2020-01-10 10:10:00,4466.04,723.53,159.41,9.08,29.52,4.53,1.93,892.02
2020-01-10 11:10:00,4328.04,701.05,154.59,8.7,28.24,5.02,1.86,864.34
2020-01-10 12:10:00,3829.74,610.72,138.18,7.29,23.93,5.21,1.86,756.19
2020-01-10 13:10:00,2799.54,419.17,121.31,4.85,17.13,4.9,1.72,545.33
2020-01-10 14:10:00,1344.9,194.34,75.76,1.97,8.48,4.69,1.24,272.07000000000005
2020-01-10 15:10:00,0.0,0.0,0.0,0.0,0.0,4.8,1.03,0.0
2020-01-10 16:10:00,0.0,0.0,0.0,0.0,0.0,5.74,0.9,0.0
2020-01-10 17:10:00,0.0,0.0,0.0,0.0,0.0,5.04,0.9,0.0
2020-01-10 18:10:00,0.0,0.0,0.0,0.0,0.0,4.54,1.03,0.0
2020-01-10 19:10:00,0.0,0.0,0.0,0.0,0.0,4.16,1.1,0.0
2020-01-10 20:10:00,0.0,0.0,0.0,0.0,0.0,3.78,1.24,0.0
2020-01-10 21:10:00,0.0,0.0,0.0,0.0,0.0,3.4,1.38,0.0
2020-01-10 22:10:00,0.0,0.0,0.0,0.0,0.0,2.85,1.45,0.0
2020-01-10 23:10:00,0.0,0.0,0.0,0.0,0.0,2.18,1.52,0.0
2020-01-11 00:10:00,0.0,0.0,0.0,0.0,0.0,2.35,1.45,0.0
2020-01-11 01:10:00,0.0,0.0,0.0,0.0,0.0,1.36,1.52,0.0
2020-01-11 02:10:00,0.0,0.0,0.0,0.0,0.0,0.25,1.52,0.0
2020-01-11 03:10:00,0.0,0.0,0.0,0.0,0.0,-0.12,1.52,0.0
2020-01-11 04:10:00,0.0,0.0,0.0,0.0,0.0,-0.49,1.52,0.0
2020-01-11 05:10:00,0.0,0.0,0.0,0.0,0.0,-0.96,1.52,0.0
2020-01-11 06:10:00,1049.16,150.9,61.25,1.41,6.5,-0.61,1.45,213.56
2020-01-11 07:10:00,2577.9,378.68,116.03,4.32,15.49,2.24,1.1,499.03000000000003
2020-01-11 08:10:00,3529.32,554.16,142.26,6.76,22.76,5.39,0.9,703.18
2020-01-11 09:10:00,4069.32,671.96,156.43,8.43,27.69,7.69,0.69,836.82
2020-01-11 10:10:00,4257.96,728.38,156.37,9.11,29.67,9.25,0.48,893.86
2020-01-11 11:10:00,4099.68,705.82,151.47,8.73,28.41,10.12,0.21,866.0200000000001
2020-01-11 12:10:00,3634.08,600.11,141.28,7.27,24.11,10.55,0.69,748.66
2020-01-11 13:10:00,2703.72,416.26,123.38,4.88,17.3,10.45,1.03,544.52
2020-01-11 14:10:00,1340.04,200.55,75.96,2.03,8.65,9.95,0.55,278.53999999999996
2020-01-11 15:10:00,0.0,0.0,0.0,0.0,0.0,9.05,0.28,0.0
2020-01-11 16:10:00,0.0,0.0,0.0,0.0,0.0,7.7,0.69,0.0
2020-01-11 17:10:00,0.0,0.0,0.0,0.0,0.0,6.67,0.97,0.0
2020-01-11 18:10:00,0.0,0.0,0.0,0.0,0.0,5.58,1.03,0.0
2020-01-11 19:10:00,0.0,0.0,0.0,0.0,0.0,4.72,1.1,0.0
2020-01-11 20:10:00,0.0,0.0,0.0,0.0,0.0,4.57,1.1,0.0
2020-01-11 21:10:00,0.0,0.0,0.0,0.0,0.0,4.44,1.1,0.0
2020-01-11 22:10:00,0.0,0.0,0.0,0.0,0.0,4.26,1.1,0.0
2020-01-11 23:10:00,0.0,0.0,0.0,0.0,0.0,3.99,1.1,0.0
2020-01-12 00:10:00,0.0,0.0,0.0,0.0,0.0,3.92,1.03,0.0
2020-01-12 01:10:00,0.0,0.0,0.0,0.0,0.0,3.44,0.97,0.0
2020-01-12 02:10:00,0.0,0.0,0.0,0.0,0.0,3.25,0.97,0.0
2020-01-12 03:10:00,0.0,0.0,0.0,0.0,0.0,3.04,0.97,0.0
2020-01-12 04:10:00,0.0,0.0,0.0,0.0,0.0,2.89,1.03,0.0
2020-01-12 05:10:00,0.0,0.0,0.0,0.0,0.0,2.63,1.03,0.0
2020-01-12 06:10:00,361.62,36.44,47.87,0.98,6.55,2.69,1.03,85.29
2020-01-12 07:10:00,273.72,0.0,66.36,1.32,15.57,3.98,0.76,67.67999999999999
2020-01-12 08:10:00,1864.14,163.61,199.8,4.81,22.87,6.47,0.97,368.22
2020-01-12 09:10:00,2464.2,235.56,245.06,6.26,27.82,7.43,1.31,486.88
2020-01-12 10:10:00,2516.88,231.02,261.73,6.6,29.83,8.35,1.45,499.35
2020-01-12 11:10:00,3581.04,498.78,217.23,7.85,28.59,8.97,1.31,723.86
2020-01-12 12:10:00,3642.42,587.57,142.62,7.22,24.29,9.32,1.31,737.4100000000001
2020-01-12 13:10:00,2710.68,413.31,122.34,4.88,17.49,9.25,1.38,540.53
2020-01-12 14:10:00,1347.6,200.43,75.1,2.04,8.83,8.81,1.1,277.57
2020-01-12 15:10:00,0.0,0.0,0.0,0.0,0.0,7.5,1.03,0.0
2020-01-12 16:10:00,0.0,0.0,0.0,0.0,0.0,5.36,1.1,0.0
2020-01-12 17:10:00,0.0,0.0,0.0,0.0,0.0,3.94,1.1,0.0
2020-01-12 18:10:00,0.0,0.0,0.0,0.0,0.0,3.05,1.1,0.0
2020-01-12 19:10:00,0.0,0.0,0.0,0.0,0.0,3.53,0.97,0.0
2020-01-12 20:10:00,0.0,0.0,0.0,0.0,0.0,3.09,0.97,0.0
2020-01-12 21:10:00,0.0,0.0,0.0,0.0,0.0,1.75,1.17,0.0
2020-01-12 22:10:00,0.0,0.0,0.0,0.0,0.0,1.52,1.1,0.0
2020-01-12 23:10:00,0.0,0.0,0.0,0.0,0.0,1.88,0.97,0.0
2020-01-13 00:10:00,0.0,0.0,0.0,0.0,0.0,0.85,1.1,0.0
2020-01-13 01:10:00,0.0,0.0,0.0,0.0,0.0,0.01,1.38,0.0
2020-01-13 02:10:00,0.0,0.0,0.0,0.0,0.0,-0.45,1.38,0.0
2020-01-13 03:10:00,0.0,0.0,0.0,0.0,0.0,-0.52,1.31,0.0
2020-01-13 04:10:00,0.0,0.0,0.0,0.0,0.0,-0.47,1.24,0.0
2020-01-13 05:10:00,0.0,0.0,0.0,0.0,0.0,-0.56,1.24,0.0
2020-01-13 06:10:00,875.16,119.0,60.9,1.34,6.61,-0.41,1.24,181.24
2020-01-13 07:10:00,2398.2,336.04,123.44,4.18,15.65,2.19,1.1,463.66
2020-01-13 08:10:00,3552.42,549.65,142.54,6.78,22.98,4.51,1.45,698.9699999999999
2020-01-13 09:10:00,4121.58,659.7,158.98,8.41,27.96,6.12,1.59,827.09
2020-01-13 10:10:00,4322.16,705.02,163.95,9.06,29.99,7.32,1.59,878.03
2020-01-13 11:10:00,4124.94,665.44,164.91,8.61,28.77,8.37,1.52,838.96
2020-01-13 12:10:00,3626.1,575.06,148.35,7.22,24.48,8.87,1.45,730.63
2020-01-13 13:10:00,2719.92,412.48,124.58,4.94,17.67,8.94,1.31,542.0000000000001
